month_to_take_fromEnvData	dayofsampling	Month	year	Site	File_info	databace	env_factor	Year	variable	value
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_q_2015.nc	./TerraClimate	q	2015	Nov_Fall	3.6
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_def_2015.nc	./TerraClimate	def	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_aet_2015.nc	./TerraClimate	aet	2015	Nov_Fall	21.2
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_srad_2015.nc	./TerraClimate	srad	2015	Nov_Fall	51.403416651407
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_PDSI_2015.nc	./TerraClimate	PDSI	2015	Nov_Fall	-5.11
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_PDSI_2015.nc	./TerraClimate	PDSI	2015	Nov_Fall	-4.77
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_PDSI_2015.nc	./TerraClimate	PDSI	2015	Nov_Fall	-4.71
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_PDSI_2015.nc	./TerraClimate	PDSI	2015	Nov_Fall	-4.92
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_swe_2015.nc	./TerraClimate	swe	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_ws_2015.nc	./TerraClimate	ws	2015	Nov_Fall	3.07
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_ppt_2015.nc	./TerraClimate	ppt	2015	Nov_Fall	72.2
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_def_2015.nc	./TerraClimate	def	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_def_2015.nc	./TerraClimate	def	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_def_2015.nc	./TerraClimate	def	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_q_2015.nc	./TerraClimate	q	2015	Nov_Fall	3.6
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_vpd_2015.nc	./TerraClimate	vpd	2015	Nov_Fall	0.18
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_q_2015.nc	./TerraClimate	q	2015	Nov_Fall	11.3
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_vap_2015.nc	./TerraClimate	vap	2015	Nov_Fall	0.885
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_tmax_2015.nc	./TerraClimate	tmax	2015	Nov_Fall	11.32
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_ppt_2015.nc	./TerraClimate	ppt	2015	Nov_Fall	70.6
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_soil_2015.nc	./TerraClimate	soil	2015	Nov_Fall	56.4
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_soil_2015.nc	./TerraClimate	soil	2015	Nov_Fall	56.4
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_ppt_2015.nc	./TerraClimate	ppt	2015	Nov_Fall	79.9
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_soil_2015.nc	./TerraClimate	soil	2015	Nov_Fall	58.5
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_vpd_2015.nc	./TerraClimate	vpd	2015	Nov_Fall	0.2
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_vpd_2015.nc	./TerraClimate	vpd	2015	Nov_Fall	0.16
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_tmax_2015.nc	./TerraClimate	tmax	2015	Nov_Fall	11.76
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_vpd_2015.nc	./TerraClimate	vpd	2015	Nov_Fall	0.17
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_q_2015.nc	./TerraClimate	q	2015	Nov_Fall	3.5
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_def_2015.nc	./TerraClimate	def	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_srad_2015.nc	./TerraClimate	srad	2015	Nov_Fall	52.9030565220045
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_soil_2015.nc	./TerraClimate	soil	2015	Nov_Fall	54.4
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_vap_2015.nc	./TerraClimate	vap	2015	Nov_Fall	0.891
Nov_Fall_2015	1	dec	2015	EY	./TerraClimate_tmin_2015.nc	./TerraClimate	tmin	2015	Nov_Fall	3.14
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_swe_2015.nc	./TerraClimate	swe	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_soil_2015.nc	./TerraClimate	soil	2015	Nov_Fall	59.8
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_tmin_2015.nc	./TerraClimate	tmin	2015	Nov_Fall	3.58
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_swe_2015.nc	./TerraClimate	swe	2015	Nov_Fall	0
Nov_Fall_2015	1	dec	2015	WH	./TerraClimate_soil_2015.nc	./TerraClimate	soil	2015	Nov_Fall	57.3
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_vap_2015.nc	./TerraClimate	vap	2015	Nov_Fall	0.893
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_PDSI_2015.nc	./TerraClimate	PDSI	2015	Nov_Fall	-5.11
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_srad_2015.nc	./TerraClimate	srad	2015	Nov_Fall	52.3977430873466
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_q_2015.nc	./TerraClimate	q	2015	Nov_Fall	3.6
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_vap_2015.nc	./TerraClimate	vap	2015	Nov_Fall	0.884
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_srad_2015.nc	./TerraClimate	srad	2015	Nov_Fall	51.1018586339498
Nov_Fall_2015	1	dec	2015	JUG	./TerraClimate_PDSI_2015.nc	./TerraClimate	PDSI	2015	Nov_Fall	-5.09
Nov_Fall_2015	1	dec	2015	K69	./TerraClimate_srad_2015.nc	./TerraClimate	srad	2015	Nov_Fall	51.403416651407
Nov_Fall_2015	1	dec	2015	PFN	./TerraClimate_srad_2015.nc	./TerraClimate	srad	2015	Nov_Fall	51.403416651407
Nov_Fall_2015	1	dec	2015	ERG	./TerraClimate_q_2015.nc	./TerraClimate	q	2015	Nov_Fall	11.1
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_ws_2016.nc	./TerraClimate	ws	2016	Nov_Fall	2.27
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_swe_2016.nc	./TerraClimate	swe	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_PDSI_2016.nc	./TerraClimate	PDSI	2016	Nov_Fall	-1.6
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_soil_2016.nc	./TerraClimate	soil	2016	Nov_Fall	58.4
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_srad_2016.nc	./TerraClimate	srad	2016	Nov_Fall	44.1992675334188
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_q_2016.nc	./TerraClimate	q	2016	Nov_Fall	2.8
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_swe_2016.nc	./TerraClimate	swe	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_aet_2016.nc	./TerraClimate	aet	2016	Nov_Fall	17.2
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_ws_2016.nc	./TerraClimate	ws	2016	Nov_Fall	2.28
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_tmax_2016.nc	./TerraClimate	tmax	2016	Nov_Fall	8.3
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_PDSI_2016.nc	./TerraClimate	PDSI	2016	Nov_Fall	-2.1
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_soil_2016.nc	./TerraClimate	soil	2016	Nov_Fall	58.4
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_aet_2016.nc	./TerraClimate	aet	2016	Nov_Fall	17.2
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_ppt_2016.nc	./TerraClimate	ppt	2016	Nov_Fall	55.5
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_swe_2016.nc	./TerraClimate	swe	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_ws_2016.nc	./TerraClimate	ws	2016	Nov_Fall	2.13
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_PDSI_2016.nc	./TerraClimate	PDSI	2016	Nov_Fall	-1.8
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_pet_2016.nc	./TerraClimate	pet	2016	Nov_Fall	15.5
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_q_2016.nc	./TerraClimate	q	2016	Nov_Fall	16.1
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_q_2016.nc	./TerraClimate	q	2016	Nov_Fall	16.6
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_pet_2016.nc	./TerraClimate	pet	2016	Nov_Fall	17.2
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_def_2016.nc	./TerraClimate	def	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_def_2016.nc	./TerraClimate	def	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_tmax_2016.nc	./TerraClimate	tmax	2016	Nov_Fall	8.2
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_PDSI_2016.nc	./TerraClimate	PDSI	2016	Nov_Fall	-1.8
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_tmax_2016.nc	./TerraClimate	tmax	2016	Nov_Fall	8.1
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_soil_2016.nc	./TerraClimate	soil	2016	Nov_Fall	55.1
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_vap_2016.nc	./TerraClimate	vap	2016	Nov_Fall	0.729
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_soil_2016.nc	./TerraClimate	soil	2016	Nov_Fall	59.8
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_swe_2016.nc	./TerraClimate	swe	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_pet_2016.nc	./TerraClimate	pet	2016	Nov_Fall	17.2
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_q_2016.nc	./TerraClimate	q	2016	Nov_Fall	2.8
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_pet_2016.nc	./TerraClimate	pet	2016	Nov_Fall	15.6
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_aet_2016.nc	./TerraClimate	aet	2016	Nov_Fall	17.2
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_pet_2016.nc	./TerraClimate	pet	2016	Nov_Fall	16.3
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_srad_2016.nc	./TerraClimate	srad	2016	Nov_Fall	44.4985671122505
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_srad_2016.nc	./TerraClimate	srad	2016	Nov_Fall	45.0971662699139
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_PDSI_2016.nc	./TerraClimate	PDSI	2016	Nov_Fall	-2.1
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_tmax_2016.nc	./TerraClimate	tmax	2016	Nov_Fall	8.2
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_ws_2016.nc	./TerraClimate	ws	2016	Nov_Fall	2.25
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_ws_2016.nc	./TerraClimate	ws	2016	Nov_Fall	2.25
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_ppt_2016.nc	./TerraClimate	ppt	2016	Nov_Fall	63.2
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_swe_2016.nc	./TerraClimate	swe	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_def_2016.nc	./TerraClimate	def	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_pet_2016.nc	./TerraClimate	pet	2016	Nov_Fall	17.2
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_tmin_2016.nc	./TerraClimate	tmin	2016	Nov_Fall	0.8
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_tmin_2016.nc	./TerraClimate	tmin	2016	Nov_Fall	1.2
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_q_2016.nc	./TerraClimate	q	2016	Nov_Fall	2.7
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_vpd_2016.nc	./TerraClimate	vpd	2016	Nov_Fall	0.17
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_srad_2016.nc	./TerraClimate	srad	2016	Nov_Fall	44.4985671122505
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_aet_2016.nc	./TerraClimate	aet	2016	Nov_Fall	15.5
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_aet_2016.nc	./TerraClimate	aet	2016	Nov_Fall	15.6
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_tmax_2016.nc	./TerraClimate	tmax	2016	Nov_Fall	7.7
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_ppt_2016.nc	./TerraClimate	ppt	2016	Nov_Fall	55.5
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_vap_2016.nc	./TerraClimate	vap	2016	Nov_Fall	0.731
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_ppt_2016.nc	./TerraClimate	ppt	2016	Nov_Fall	62.9
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_swe_2016.nc	./TerraClimate	swe	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_soil_2016.nc	./TerraClimate	soil	2016	Nov_Fall	60.2
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_q_2016.nc	./TerraClimate	q	2016	Nov_Fall	2.8
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_tmin_2016.nc	./TerraClimate	tmin	2016	Nov_Fall	0.7
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_def_2016.nc	./TerraClimate	def	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_aet_2016.nc	./TerraClimate	aet	2016	Nov_Fall	16.3
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_srad_2016.nc	./TerraClimate	srad	2016	Nov_Fall	44.1992675334188
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_srad_2016.nc	./TerraClimate	srad	2016	Nov_Fall	44.9030260025636
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_PDSI_2016.nc	./TerraClimate	PDSI	2016	Nov_Fall	-2.1
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_soil_2016.nc	./TerraClimate	soil	2016	Nov_Fall	58.5
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_vap_2016.nc	./TerraClimate	vap	2016	Nov_Fall	0.731
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_ppt_2016.nc	./TerraClimate	ppt	2016	Nov_Fall	53.9
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_vap_2016.nc	./TerraClimate	vap	2016	Nov_Fall	0.733
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_tmin_2016.nc	./TerraClimate	tmin	2016	Nov_Fall	1.1
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_ppt_2016.nc	./TerraClimate	ppt	2016	Nov_Fall	56
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_tmin_2016.nc	./TerraClimate	tmin	2016	Nov_Fall	1.3
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_tmin_2016.nc	./TerraClimate	tmin	2016	Nov_Fall	1.1
Nov_Fall_2016	5	dec	2016	EY	./TerraClimate_vpd_2016.nc	./TerraClimate	vpd	2016	Nov_Fall	0.15
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_vpd_2016.nc	./TerraClimate	vpd	2016	Nov_Fall	0.16
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_ws_2016.nc	./TerraClimate	ws	2016	Nov_Fall	2.19
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_vpd_2016.nc	./TerraClimate	vpd	2016	Nov_Fall	0.14
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_def_2016.nc	./TerraClimate	def	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_def_2016.nc	./TerraClimate	def	2016	Nov_Fall	0
Nov_Fall_2016	5	dec	2016	WH	./TerraClimate_vap_2016.nc	./TerraClimate	vap	2016	Nov_Fall	0.743
Nov_Fall_2016	5	dec	2016	ERG	./TerraClimate_tmax_2016.nc	./TerraClimate	tmax	2016	Nov_Fall	7.6
Nov_Fall_2016	5	dec	2016	K69	./TerraClimate_vpd_2016.nc	./TerraClimate	vpd	2016	Nov_Fall	0.17
Nov_Fall_2016	5	dec	2016	PFN	./TerraClimate_vpd_2016.nc	./TerraClimate	vpd	2016	Nov_Fall	0.17
Nov_Fall_2016	5	dec	2016	JUG	./TerraClimate_vap_2016.nc	./TerraClimate	vap	2016	Nov_Fall	0.738
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_pet_2017.nc	./TerraClimate	pet	2017	Nov_Fall	22.2
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_q_2017.nc	./TerraClimate	q	2017	Nov_Fall	19.7
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_PDSI_2017.nc	./TerraClimate	PDSI	2017	Nov_Fall	-2.8
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_q_2017.nc	./TerraClimate	q	2017	Nov_Fall	22.6
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_swe_2017.nc	./TerraClimate	swe	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_q_2017.nc	./TerraClimate	q	2017	Nov_Fall	19.7
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_aet_2017.nc	./TerraClimate	aet	2017	Nov_Fall	20.7
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_q_2017.nc	./TerraClimate	q	2017	Nov_Fall	43.3
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_swe_2017.nc	./TerraClimate	swe	2017	Nov_Fall	0.1
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_aet_2017.nc	./TerraClimate	aet	2017	Nov_Fall	22.2
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_pet_2017.nc	./TerraClimate	pet	2017	Nov_Fall	20.6
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_ws_2017.nc	./TerraClimate	ws	2017	Nov_Fall	2.66
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_ws_2017.nc	./TerraClimate	ws	2017	Nov_Fall	2.51
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_swe_2017.nc	./TerraClimate	swe	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_srad_2017.nc	./TerraClimate	srad	2017	Nov_Fall	37.703351034609
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_tmin_2017.nc	./TerraClimate	tmin	2017	Nov_Fall	0.8
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_tmin_2017.nc	./TerraClimate	tmin	2017	Nov_Fall	1.2
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_q_2017.nc	./TerraClimate	q	2017	Nov_Fall	45
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_pet_2017.nc	./TerraClimate	pet	2017	Nov_Fall	22.2
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_def_2017.nc	./TerraClimate	def	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_PDSI_2017.nc	./TerraClimate	PDSI	2017	Nov_Fall	-3.1
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_PDSI_2017.nc	./TerraClimate	PDSI	2017	Nov_Fall	-3.1
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_def_2017.nc	./TerraClimate	def	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_aet_2017.nc	./TerraClimate	aet	2017	Nov_Fall	20.6
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_ppt_2017.nc	./TerraClimate	ppt	2017	Nov_Fall	83.6
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_ws_2017.nc	./TerraClimate	ws	2017	Nov_Fall	2.63
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_soil_2017.nc	./TerraClimate	soil	2017	Nov_Fall	59.8
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_q_2017.nc	./TerraClimate	q	2017	Nov_Fall	15.7
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_pet_2017.nc	./TerraClimate	pet	2017	Nov_Fall	22.2
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_tmin_2017.nc	./TerraClimate	tmin	2017	Nov_Fall	1.4
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_tmin_2017.nc	./TerraClimate	tmin	2017	Nov_Fall	0.9
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_tmin_2017.nc	./TerraClimate	tmin	2017	Nov_Fall	1.3
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_aet_2017.nc	./TerraClimate	aet	2017	Nov_Fall	22.2
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_srad_2017.nc	./TerraClimate	srad	2017	Nov_Fall	38.7969114325825
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_srad_2017.nc	./TerraClimate	srad	2017	Nov_Fall	38.5031190868583
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_PDSI_2017.nc	./TerraClimate	PDSI	2017	Nov_Fall	-3.1
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_tmax_2017.nc	./TerraClimate	tmax	2017	Nov_Fall	7.5
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_soil_2017.nc	./TerraClimate	soil	2017	Nov_Fall	61.8
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_soil_2017.nc	./TerraClimate	soil	2017	Nov_Fall	61.8
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_ws_2017.nc	./TerraClimate	ws	2017	Nov_Fall	2.65
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_swe_2017.nc	./TerraClimate	swe	2017	Nov_Fall	0.1
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_tmin_2017.nc	./TerraClimate	tmin	2017	Nov_Fall	1.2
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_def_2017.nc	./TerraClimate	def	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_def_2017.nc	./TerraClimate	def	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_def_2017.nc	./TerraClimate	def	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_srad_2017.nc	./TerraClimate	srad	2017	Nov_Fall	37.8992125984252
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_srad_2017.nc	./TerraClimate	srad	2017	Nov_Fall	37.8992125984252
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_vpd_2017.nc	./TerraClimate	vpd	2017	Nov_Fall	0.14
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_tmax_2017.nc	./TerraClimate	tmax	2017	Nov_Fall	7.5
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_PDSI_2017.nc	./TerraClimate	PDSI	2017	Nov_Fall	-2.7
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_PDSI_2017.nc	./TerraClimate	PDSI	2017	Nov_Fall	-2.6
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_ws_2017.nc	./TerraClimate	ws	2017	Nov_Fall	2.59
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_ppt_2017.nc	./TerraClimate	ppt	2017	Nov_Fall	101.1
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_swe_2017.nc	./TerraClimate	swe	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_swe_2017.nc	./TerraClimate	swe	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_ppt_2017.nc	./TerraClimate	ppt	2017	Nov_Fall	87.3
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_soil_2017.nc	./TerraClimate	soil	2017	Nov_Fall	61.4
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_vpd_2017.nc	./TerraClimate	vpd	2017	Nov_Fall	0.15
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_pet_2017.nc	./TerraClimate	pet	2017	Nov_Fall	20.7
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_srad_2017.nc	./TerraClimate	srad	2017	Nov_Fall	37.5972593542086
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_pet_2017.nc	./TerraClimate	pet	2017	Nov_Fall	21.3
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_vap_2017.nc	./TerraClimate	vap	2017	Nov_Fall	0.679
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_aet_2017.nc	./TerraClimate	aet	2017	Nov_Fall	22.2
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_tmax_2017.nc	./TerraClimate	tmax	2017	Nov_Fall	7.2
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_ppt_2017.nc	./TerraClimate	ppt	2017	Nov_Fall	83.6
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_vap_2017.nc	./TerraClimate	vap	2017	Nov_Fall	0.693
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_vap_2017.nc	./TerraClimate	vap	2017	Nov_Fall	0.683
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_soil_2017.nc	./TerraClimate	soil	2017	Nov_Fall	58.5
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_aet_2017.nc	./TerraClimate	aet	2017	Nov_Fall	21.3
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_vpd_2017.nc	./TerraClimate	vpd	2017	Nov_Fall	0.17
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_vpd_2017.nc	./TerraClimate	vpd	2017	Nov_Fall	0.17
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_def_2017.nc	./TerraClimate	def	2017	Nov_Fall	0
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_tmax_2017.nc	./TerraClimate	tmax	2017	Nov_Fall	7.5
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_soil_2017.nc	./TerraClimate	soil	2017	Nov_Fall	61.2
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_ppt_2017.nc	./TerraClimate	ppt	2017	Nov_Fall	80.6
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_ws_2017.nc	./TerraClimate	ws	2017	Nov_Fall	2.66
Nov_Fall_2017	26	nov	2017	EY	./TerraClimate_ppt_2017.nc	./TerraClimate	ppt	2017	Nov_Fall	101.5
